10381686,,,
10382133,,,
10382598,,,
10383045,,,
10383045,,,
10383118,,,
10383251,,,
10383754,27,38.8087983,-104.732524
10383754,52,1.6239209,103.6710675
10383754,52,1.5675247,103.7786344
10383754,,,
10383754,48,1.630472,103.6521068
10383754,51,1.4401573,103.841009
10383754,52,1.5141685,103.7310074
10383754,52,1.6388737,103.6680701
10383754,,,
10383754,21,2.0684374,102.5506758
10383754,26,45.524844,-122.426508
10383754,52,1.8536162,102.9935103
10383754,52,1.561923,103.71425
10383754,,,
10383754,,,
10384914,,,
10385434,,,
10385780,,,
10386227,,,
10386661,,,
10386998,,,
10387528,,,
10388187,,,
10388271,,,
10388879,,,
10389449,,,
10389871,,,
10390336,,,
10390782,,,
10391366,,,
10391913,,,
10392488,,,
10393470,,,
10393649,,,
10393811,,,
10394233,,,
10394349,,,
10394786,,,
10395199,48,33.8955882,-84.4868595
10395199,52,37.3445951,-79.4949406
10395199,47,35.1399522,-80.9231067
10395199,52,35.9210833,-78.8722869
10395199,52,34.9075218,-81.8654809
10395199,41,40.217644,-75.556267
10395199,52,36.1787281,-86.4660049
10395199,,,
10395199,47,40.0627249,-75.4698836
10395199,52,33.3693628,-82.0149291
10395199,42,39.71118226,-75.61339237
10395199,48,39.988023,-75.415359
10395199,26,39.1478038,-76.7990776
10395199,52,38.914078,-77.228425
10395199,46,39.9910042,-75.7656744
10395199,52,35.8933357,-78.7970943
10395199,9,36.0377769,-80.3189596
10395199,52,37.3724027,-79.1624372
10395199,36,39.7350211,-75.6885792
10395199,52,39.6067789,-75.8332718
10395199,52,35.1668014,-80.9449462
10395199,52,39.0215759,-77.4295102
10395199,32,23.020673,113.751799
10395199,52,35.896825,-86.8711469
10395199,13,39.0168119,-78.2937154
10395199,42,35.5538573,-82.6245215
10395199,52,33.125993,-96.148432
10395199,52,35.3099159,-80.7834398
10395199,52,39.5128692,-77.9528058
10395199,52,39.9525839,-75.1652215
10395199,46,40.0441605,-75.5280339
10395199,,,
10395199,,,
10395199,,,
10395199,,,
10395199,40,34.6518557,-82.955869
10395199,52,34.346216,107.252186
10395199,48,42.2161934,-89.0766027
10395199,26,35.6874982,-82.5777498
10395199,,,
10395199,52,34.2694789,-78.0585067
10395199,,,
10395199,52,31.74598,120.80354
10395199,5,34.38219,-80.0668508
10395199,52,40.1265363,-75.4097986
10395199,,,
10395199,52,35.9884667,-83.9514663
10395199,52,35.8582629,-78.8373174
10395199,,,
10395199,51,40.055997,-75.521756
10395199,10,35.8344488,-82.0010613
10395199,52,25.0329694,121.5654177
10395199,,,
10395199,5,40.124689,-75.2081585
10395199,,,
10395199,5,39.9421201,-75.2005819
10395199,52,34.7897656,-82.4079761
10395199,52,34.0129695,-81.0697084
10395199,38,32.8967669,-117.1944203
10395199,41,34.7482376,-82.3601071
10395199,34,33.7697622,-84.4025098
10395199,52,39.2254396,-76.6853951
10395199,52,35.1347435,-80.9275133
10395199,50,40.2274782,-76.7854063
10395199,52,35.8053271,-79.8112889
10395199,49,40.2274147,-76.7875698
10395199,51,35.2270869,-80.8431267
10395199,52,35.5841028,-81.561119
10395199,,,
10395199,5,36.1514534,-78.7297575
10395199,,,
10395199,52,35.605388,-80.851069
10395199,42,35.4590098,-79.1328918
10395199,18,34.9289825,-81.8885835
10395199,,,
10395199,18,39.2317756,-76.6857243
10395199,40,36.7771861,-76.5418123
10395199,5,40.277001,-74.8180748
10395199,52,36.07763355,-79.9734766
10395199,40,34.7483954,-82.2787331
10395199,,,
10395199,49,36.0249123,-80.1596914
10395199,,,
10395199,39,43.0316493,-78.8026923
10395199,25,41.8876335,-87.6211974
10395199,35,33.3694242,-84.5696581
10395199,43,36.03777899,-80.31896093
10395199,52,36.0999446,-79.9649079
10395199,52,40.0704788,-75.6824087
10395199,,,
10395199,,,
10395199,,,
10395199,42,34.7694048,-82.2986025
10395199,52,34.095153,-84.2584164
10395199,42,32.0711894,-81.0599842
10395199,52,34.102736,-84.2222808
10395199,52,36.2163515,-86.3211584
10395199,44,37.0635181,-76.4091226
10395199,52,33.6489464,-83.9732529
10395199,52,39.6498696,-75.7367246
10395199,5,36.1765038,-78.8944983
10395199,5,39.585617,-75.64639
10395199,,,
10395199,52,40.0883222,-76.4192483
10395199,47,39.6434297,-75.8056369
10395199,10,34.9939864,-80.9624766
10395199,52,40.0619218,-75.5405892
10395199,52,34.9979518,-80.8754639
10395199,52,32.2017868,-81.182458
10395199,52,35.403058,-80.860011
10395199,,,
10395199,,,
10395199,42,35.9165297,-85.486054
10395199,52,33.9138416,-84.1963387
10395199,,,
10395199,52,39.873986,-75.256969
10395199,,,
10395199,52,40.0744822,-75.5424997
10395199,52,31.29527,121.02537
10395199,,,
10395199,35,34.0690689,-84.1585769
10395199,49,40.1095684,-76.4650751
10395199,18,35.8132296,-83.975625
10395199,33,4.6546573,101.1088531
10395199,9,35.9979488,-86.5926484
10395199,,,
10395199,18,35.406976,-80.1107531
10395199,52,39.2149708,-76.858265
10395199,,,
10395199,52,31.9154099,120.126205
10395199,52,35.8229197,-79.5590269
10395199,52,38.8881121,-76.8629073
10395199,42,34.9032884,-81.8159888
10395199,49,44.3148443,-85.6023643
10395199,52,30.3077099,120.26788
10395199,,,
10395199,52,34.0737857,-81.1469685
10395199,,,
10395199,46,39.1006323,-77.1325171
10395199,52,36.784509,-79.413272
10395199,,,
10395199,42,34.3336211,-78.0087851
10395199,,,
10395199,5,39.7372624,-75.5395884
10395199,52,39.706771,-75.869831
10395199,35,31.559284,121.208745
10395199,,,
10395199,12,38.8802115,-77.1149873
10395199,16,40.3559342,-75.9340283
10395199,,,
10395199,52,35.3020133,-80.6892439
10395199,48,34.0484166,-84.3121541
10395199,52,40.225069,-76.7890121
10395199,,,
10395199,51,34.8865297,-80.9917694
10395199,,,
10395199,,,
10395199,52,35.2256085,-80.8457662
10395199,15,39.5778901,-75.588815
10395199,52,33.6283848,-84.2889375
10395199,51,38.9560719,-77.3578354
10395199,52,35.6605254,-79.1767377
10395199,51,34.918834,-81.893382
10395199,52,40.071219,-75.3077932
10395199,52,35.0967102,-80.9510844
10395199,5,39.101217,-77.201624
10395199,,,
10395199,43,40.0181698,-76.7194025
10395199,52,35.135871,-80.954998
10395199,,,
10395199,52,36.0684117,-79.9678797
10395199,52,36.3506377,-85.3341486
10395199,14,35.560775,-87.175776
10395199,,,
10395199,52,36.1202233,-79.9238014
10395199,52,33.6082348,-83.8395131
10395199,52,35.4934198,-82.5207822
10407395,,,
10407548,,,
10407971,,,
10408011,,,
10408092,,,
10408276,,,
10408606,,,
10409045,,,
10409428,12,41.874641,-88.227343
10409428,,,
10409428,,,
10409428,15,42.33885481,-71.8424766
10409428,,,
10409428,,,
10409428,,,
10409428,52,35.3020133,-80.6892439
10409428,,,
10409428,,,
10409428,,,
10409428,,,
10409428,,,
10409428,7,45.052882,-93.395099
10409883,,,
10410253,,,
10410620,,,
10410767,,,
10410849,,,